gene	closeness
CDK5RAP3	0.33076174347862997
CDK6	0.383478552972617
CDK7	0.37490660784984065
CDK8	0.35053114298963856
CDK9	0.37141478728627814
CDKAL1	0.2836611044266353
CDKL1	0.31721753661995516
CDKL2	0.3036179862916549
CDKL3	0.33578557085506405
CDKL5	0.3160929339048022
CDKN1A	0.41191687052330167
CDKN1B	0.3829192179278663
CDKN1C	0.33325766241600285
CDKN2A	0.3722046580531913
CDKN2AIP	0.2772088719928031
CDKN2AIPNL	0.29190989382072285
CDKN2B	0.36351477661781734
CDKN2C	0.3540769023410248
CDKN2D	0.35582322492702206
CDKN3	0.3068563021246005
CDNF	0.25685611298509675
CDO1	0.25685262266545184
CDON	0.33092388442678033
CDPF1	0.31619339837024535
CDR1	0.2719326910455081
CDR2	0.33956169573120515
CDR2L	0.33694078957866036
CDRT4	0.26221878829955286
CDS1	0.28226325828888194
CDS2	0.3081871317981065
CDSN	0.3360422648326773
CDT1	0.3380435180372929
CDV3	0.2881452667658541
CDX1	0.3106793339125469
CDX2	0.340528236552808
CDX4	0.3048765521149255
CDY1	0.257394756721135
CDY1B	0.20464506419718798
CDY2A	5.274818018778352e-05
CDY2B	5.274818018778352e-05
CDYL	0.2992012877653069
CDYL2	0.3059424332676184
CEACAM1	0.33548758216913255
CEACAM16	0.19349003331531647
CEACAM3	0.3068961594157144
CEACAM4	0.2716435007267945
CEACAM5	0.33432454905679837
CEACAM6	0.3427200941847817
CEACAM7	0.25937265155295663
CEACAM8	0.29481924937725407
CEBPA	0.3821064396089041
CEBPB	0.3980885673428513
CEBPD	0.351384777844204
CEBPE	0.34603279367639844
CEBPG	0.33920826492307204
CEBPZ	0.3403688074796209
CECR2	0.27082228461312796
CECR5	0.25016929410343536
CEFIP	0.28801793982101037
CEL	0.2991065963220708
CELA1	0.31410218609081836
CELA2A	0.25699929780926
CELA2B	0.2905369180985454
CELA3A	0.28321059234924434
CELA3B	0.24973300419576516
CELF1	0.30347662125027325
CELF2	0.3102509865338246
CELF3	0.31089395145599874
CELF4	0.2751869519359024
CELF5	0.29723462259326133
CELF6	0.2639654976339692
CELSR1	0.3107406229688679
CELSR2	0.3210483279192416
CELSR3	0.32964268768548277
CEMIP	0.27924834691860223
CEMP1	0.2537561432503224
CEND1	0.2773553044646926
CENPA	0.3662831383504169
CENPB	0.3215726668011784
CENPBD1	0.25935841595188347
CENPC	0.3456847358188235
CENPC1	0.28564582767251395
CENPE	0.34940369985162606
CENPF	0.34298128058959676
CENPH	0.3447767648214881
CENPI	0.34204410543543967
CENPJ	0.35462161559741223
CENPK	0.343012400729018
CENPL	0.34261448893553137
CENPM	0.3414756179241476
CENPN	0.3425337758833928
CENPO	0.34493405636185454
CENPP	0.35089554753421826
CENPQ	0.34714492845864586
CENPS	0.3507588070770151
CENPS-CORT	0.28069559481100786
CENPT	0.3457859167747195
CENPU	0.3510454332727879
CENPV	0.2963445590520078
CENPW	0.3099406643258005
CENPX	0.33938488831265406
CEP110	0.2620769973181364
CEP120	0.3050339915531374
CEP126	0.3544154904950644
CEP128	0.3044591417204637
CEP131	0.3472086949774663
CEP135	0.34812953725087054
CEP152	0.353097985402624
CEP162	0.34719593979966323
CEP164	0.35255136350971306
CEP170	0.3181626216895012
CEP170B	0.28109632613427615
CEP170P1	0.31269402892642173
CEP19	0.33058819725717103
CEP192	0.34758539479916273
CEP20	0.24757094112080244
CEP250	0.34873971614127536
CEP290	0.35381179534616025
CEP295	0.2667669831005598
CEP350	0.2937928029247609
CEP41	0.34674373735757097
CEP43	0.24836466710342506
CEP44	0.33463824651807145
CEP55	0.3518098822694548
CEP57	0.3607672892807052
CEP57L1	0.35307160330568715
CEP63	0.3613120778853726
CEP68	0.31329523402736925
CEP70	0.3804299270332341
CEP72	0.35782378333314274
CEP76	0.3693391956421366
CEP78	0.3470556946712189
CEP83	0.3498628714267545
CEP85	0.3190971935068753
CEP85L	0.29813004880876415
CEP89	0.34717680879003154
CEP95	0.32495042642254923
CEP97	0.34564680822465105
CEPT1	0.2764628476192138
CER1	0.3129062600081656
CERCAM	0.32363738300784634
CERK	0.30733027696691706
CERS1	0.2764830669422413
CERS2	0.30580879072275147
CERS3	0.3028979128673365
CERS4	0.3125750984682707
CERS5	0.2515476006357647
CERS6	0.3117502532420713
CERT	0.30000383066014774
CERT1	0.3076954852529385
CES1	0.30671190618831157
CETN1	0.34299372796772337
CETN2	0.36817377005401764
CETN3	0.3057840549150411
CETP	0.32111923202305803
CF	0.3175319405082191
CFAP100	0.2889822708583416
CFAP161	0.2816869790407771
CFAP20	0.30025640326232694
CFAP206	0.3441051747569363
CFAP298	0.2764830669422413
CFAP36	0.29547828476299054
CFAP410	0.276034892804493
CFAP43	0.2709465096766662
CFAP44	0.2665074565325804
CFAP45	5.274818018778352e-05
CFAP52	0.2723283919170895
CFAP53	0.32214263676074145
CFAP58	0.2825290548192647
CFAP65	0.258496524411926
CFAP77	0.28120087110152286
CFAP91	0.25278557478533287
CFAP97D1	0.27252078077527775
CFB	0.29618667702800566
CFC1	0.2998325141108034
CFD	0.27409357841381143
CFDP1	0.3176867065761318
CFH	0.3371511371748942
CFHR1	0.2832275668220993
CFHR2	0.26069983248842515
CFHR3	0.27101255060610313
CFHR4	0.2959131041622691
CFHR5	0.29975168262378515
CFI	0.2764345455347227
CFL1	0.3569588381125388
CFL2	0.3232554871322856
CFLAR	0.3532299550488352
CFP	0.3256894972960916
CFTR	0.37940669117971226
CGA	0.3290573499742922
CGAS	0.3017422753471779
CGB	0.2586026206965546
CGB3	0.26852923462620604
CGB5	0.26102383973725424
CGB7	0.24749962492239652
CGB8	0.26102383973725424
CGGBP1	0.32765416898495847
CGN	0.33591088401793584
CGNL1	0.3103375805242869
CGREF1	0.2995236876190164
CGRRF1	0.3072103977794381
CH25H	0.2573351851466008
CHAC1	0.2637224286990159
CHAD	0.3029173294002126
CHAF1A	0.35865890012852014
CHAF1B	0.3161299397005162
CHAMP1	0.275616298312554
CHAT	0.3100575981262941
CHCHD1	0.29874731479782624
CHCHD10	0.26486430819832224
CHCHD2	0.34260206906715845
CHCHD3	0.3412906499092386
CHCHD4	0.2731469394166741
CHCHD5	0.27212060341731115
CHCHD6	0.2895622009646936
CHCHD7	0.27011019526676955
CHD1	0.31436860902046115
CHD1L	0.3327648426064339
CHD2	0.3257849251046754
CHD3	0.3672724003142515
CHD4	0.3507588070770151
CHD5	0.3060712365330775
CHD6	0.3285140490558112
CHD7	0.3268496369520373
CHD8	0.341130506308848
CHD9	0.33883734614274924
CHDH	0.2796904701632575
CHEK1	0.36923818867348934
CHEK2	0.3546282687862004
CHERP	0.35399732853721755
CHFR	0.3326769924068652
CHGA	0.3240535119933699
CHGB	0.3280009952553145
CHI3L1	0.3235099841612457
CHI3L2	0.24434816958482447
CHIA	0.2530088925641257
CHIC2	0.3439236054325558
CHID1	0.22578498219684492
CHKA	0.3247996658631739
CHKB	0.3224173805917727
CHL1	0.321113776749342
CHLR1	0.31590275515289157
CHM	0.320069787228618
CHML	0.32079768769853817
CHMP1A	0.3332635381108866
CHMP1B	0.3071105698734852
CHMP2A	0.3393300544767569
CHMP2B	0.3418708872232459
CHMP3	0.3511693485411003
CHMP4A	0.3382734055365844
CHMP4B	0.34673101631795405
CHMP4BP1	0.25048091587365023
CHMP4C	0.33713309709050365
CHMP5	0.32747252047908504
CHMP6	0.3343482038166991
CHMP7	0.33671870732815423
CHN1	0.33922043994424583
CHN2	0.3354340003650914
CHODL	0.28982415177437965
CHORDC1	0.31643159545615246
CHP1	0.3084083824923439
CHP2	0.2854387785532273
CHPF	0.3094079546017133
CHPF2	0.268281499866204
CHPT1	0.24130060196815262
CHRAC1	0.27914112611051123
CHRD	0.3459884564828904
CHRDL1	0.28308758824299873
CHRDL2	0.316770983468909
CHRFAM7A	0.28552501253112894
CHRM1	0.33844905646606505
CHRM2	0.34456307839464195
CHRM3	0.3321683745641555
CHRM4	0.3357140053028784
CHRM5	0.3273704316765664
CHRNA1	0.31901102670919573
CHRNA10	0.2318557663854433
CHRNA2	0.25772113704884264
CHRNA3	0.3008633583957799
CHRNA4	0.32219205608899837
CHRNA5	0.25772113704884264
CHRNA6	0.29203166199940156
CHRNA7	0.3347508474935938
CHRNA9	0.29525212987462146
CHRNB1	0.2835121920261173
CHRNB2	0.29428680296704446
CHRNB3	0.2608077454925597
CHRNB4	0.3223513993412679
CHRND	0.30851409144371067
CHRNE	0.2727567295032217
CHRNG	0.3213048216793294
CHST1	0.2998658103366902
CHST10	0.27297337503896696
CHST11	0.268281499866204
CHST12	0.268281499866204
CHST13	0.2727173763464618
CHST14	0.268281499866204
CHST15	0.31277681655011774
CHST2	0.2599397851200306
CHST3	0.268281499866204
CHST4	0.28044155657294795
CHST5	0.2599397851200306
CHST6	0.2628788572899042
CHST7	0.268281499866204
CHST8	0.2509298183221812
CHST9	0.2757087627202262
CHSY1	0.268281499866204
CHSY3	0.268281499866204
CHTF18	0.31841452343333837
CHTF8	0.294259314941361
CHTOP	0.3285882895188747
CHUK	0.3901672244266455
CHURC1	0.27590595913782523
CHURC1-FNTB	0.25605236117870617
CIAO1	0.32704756998015894
CIAO2A	0.3166436276836128
CIAO2B	0.28922546981934183
CIAO3	0.308373162271164
CIAPIN1	0.31288036274598624
CIART	0.30882156215095113
CIB1	0.334253604855407
CIB2	0.300805903347867
CIB3	0.3335870207114566
CIB4	0.2905994519882123
CIBAR1	0.2711058396857989
CIC	0.32795546801605363
CIDEA	0.32011857257055
CIDEB	0.3342890731920852
CIDEC	0.3185218366879542
CIITA	0.357140939322323
CILK1	0.30476349286661614
CILP	0.3072153908783667
CINP	0.334253604855407
CIPC	0.28938044603520063
CIR1	0.32057462060229747
CIRBP	0.32233490824803923
CISD2	0.31687719157387584
CISH	0.34041171600434506
CIT	0.3295622239486229
CITED1	0.3553750090163994
CITED2	0.35008318401595145
CITED4	0.31543883574876536
CIZ1	0.29672136876714233
CKAP2	0.3014968155576812
CKAP4	0.3039695316250686
CKAP5	0.37006952942759497
CKB	0.31832336400426514
CKLF	0.2613847936745249
CKM	0.3093471900655167
CKMT1A	0.30659250883301864
CKMT1B	0.3054184322670146
CKMT2	0.3096411066356502
CKS1B	0.3657020402533184
CKS2	0.33973258123177086
CLASP1	0.36468602486105356
CLASP2	0.34517971794326635
CLASRP	0.31114983546351815
CLC	0.3023697687612699
CLCA1	0.27914524846521055
CLCA2	0.2758415374618499
CLCA3P	0.24455049428244818
CLCA4	0.29414483675282466
CLCC1	0.22114634275821918
CLCF1	0.29567240774254666
CLCN1	0.2791988501583916
CLCN2	0.3085040208025668
CLCN3	0.2744955977196565
CLCN5	0.284087431684701
CLCN6	0.30739525059883993
CLCN7	0.2930776239177187
CLCNKA	0.315354633119893
CLCNKB	0.23536348343385963
CLDN1	0.3237648822337924
CLDN10	0.29677727394095343
CLDN11	0.2947824670873221
CLDN12	0.28314695619295754
CLDN14	0.28469931099021384
CLDN15	0.29088566434147317
CLDN16	0.2816575972965768
CLDN17	0.27690835696185623
CLDN18	0.29010883822535904
CLDN19	0.328811212374722
CLDN2	0.32438718645226133
CLDN20	0.29084538166753754
CLDN22	0.3026844951731563
CLDN23	0.2784790110580067
CLDN24	0.27690835696185623
CLDN25	0.27690835696185623
CLDN3	0.32571755849485223
CLDN4	0.30549741170742106
CLDN5	0.33788640653843743
CLDN6	0.2948652401499636
CLDN7	0.33057663398403725
CLDN8	0.3013285937058341
CLDN9	0.3022150668250582
CLDND1	0.26162357063174946
CLDND2	0.3043855996807238
CLEC10A	0.3043120931605317
CLEC11A	0.3019929599235236
CLEC12A	0.23028522257980857
CLEC12B	0.2883210749793814
CLEC14A	0.2925695567751678
CLEC16A	0.23779143734524175
CLEC17A	0.30527538606823973
CLEC18A	0.29692179319153733
CLEC18C	0.23013101873202088
CLEC19A	0.2540665253712905
CLEC1A	0.29931025707140335
CLEC1B	0.3016026511771328
CLEC2A	0.26453070260406225
CLEC2B	0.1991869136167306
CLEC2D	0.30124695366355253
CLEC3B	0.3152178996843703
CLEC4A	0.277367514154095
CLEC4C	0.27468307836447914
CLEC4D	0.28676388310055784
CLEC4E	0.3170419549576194
CLEC4F	0.2784626009807494
CLEC4G	0.31942073398967935
CLEC4M	0.31002708515103194
CLEC5A	0.26941336024192225
CLEC6A	0.3057939487579193
CLEC7A	0.3319583666351709
CLGN	0.3269570565725674
CLHC1	0.32731374317431067
CLIC1	0.3385642370512854
CLIC2	0.3035107317924992
CLIC3	0.31775079184650873
CLIC4	0.33478642144125514
CLIC5	0.29729072135658874
CLIC6	0.2581646523973021
CLINT1	0.3089932054104469
CLIP-170	0.28241086125372794
CLIP1	0.34662292515538157
CLIP2	0.3072803159374007
CLIP3	0.3281661375123399
CLIP4	0.3273250793040897
CLK1	0.34031978240922667
CLK2	0.34789246598886986
CLK3	0.3383763512034025
CLK4	0.2966934240778111
CLMN	0.2516815753641435
CLMP	0.2616887673515979
CLN3	0.2958482627376824
CLN5	0.29222579896685785
CLN6	0.3036179862916549
CLN8	0.28616043471361713
CLNK	0.3376148276309369
CLNS1A	0.3313473574759539
CLOCK	0.3517182344269522
CLP1	0.3500702167714282
CLPB	0.30386202865596995
CLPP	0.32149609406696716
CLPS	0.2363493761122009
CLPSL2	0.27147184113536604
CLPTM1	0.28839145834907265
CLPTM1L	0.24021809643998712
CLPX	0.27047738186957343
CLRN1	0.29284151633032157
CLRN2	0.2763537143567541
CLRN3	0.26954782680318384
CLSPN	0.3306691628251363
CLSTN1	0.3174572798121203
CLSTN2	0.26029774508136205
CLSTN3	0.30547272624476013
CLTA	0.37098469813297613
CLTB	0.3670513108447728
CLTC	0.38934747784817636
CLTCL1	0.36890669726713116
CLTRN	0.2975246943157398
CLU	0.3621705151189528
CLUAP1	0.3098796903926894
CLUH	0.31851110210756195
CLVS1	0.2918197606189811
CLVS2	0.3137789069484274
CMA1	0.3099711602914606
CMAS	0.23563635332377508
CMC2	0.27089602950259783
CMC4	0.27130818651605093
CMIP	0.27882818301209994
CMKLR1	0.24588660979242732
CMPK1	0.2656198723275522
CMPK2	0.2951645302795682
CMSS1	0.2684605853594465
CMTM2	0.30546778963094534
CMTM3	0.321021065446804
CMTM4	0.30497493271226167
CMTM5	0.3523410694833498
CMTM6	0.3195881537674067
CMTM7	0.3179913420573545
CMTM8	0.31121131031452437
CMTR1	0.2579779084833256
CMYA5	0.29464920818963486
CNBP	0.3430186254345933
CNDP1	0.238876282457421
CNDP2	0.31398739791649943
CNEP1R1	0.25043777299503506
CNFN	0.3081368918144412
CNGA1	0.28943805093824865
CNGA2	0.30764540542265373
CNGA3	0.26005780301817827
CNGA4	0.3041211422549719
CNGB1	0.3065626740175365
CNGB3	0.24304742583447903
CNIH1	0.3309470603969757
CNIH2	0.32428701198485566
CNIH3	0.32717777083712574
CNIH4	0.2763052383361097
CNKSR1	0.3238980320534163
CNKSR2	0.2917161762234284
CNKSR3	0.29559842606260484
CNMD	0.27488680474344146
CNN1	0.3219725306108857
CNN2	0.28976639309806945
CNN3	0.2949986945700081
CNNM1	0.2759663817936354
CNNM3	0.34612784022291276
CNNM4	0.22560173485198146
CNO	0.2718622907975674
CNOT1	0.32894854607520213
CNOT10	0.2967167109533666
CNOT11	0.3001991797756415
CNOT2	0.3371511371748942
CNOT3	0.32717777083712574
CNOT4	0.3257849251046754
CNOT6	0.33194670731386244
CNOT6L	0.29888430717835085
CNOT7	0.3396227065289145
CNOT8	0.3010358553045591
CNOT9	0.3420317268850113
CNP	0.301198950770815
CNPPD1	0.27257186835152586
CNPY2	0.30860979533663024
CNPY3	0.3193020263281406
CNPY4	0.30984413334273037
CNR1	0.32345462463762054
CNR2	0.328759741796213
CNRIP1	0.2537561432503224
CNST	0.3023746057488685
CNTF	0.33097023961361677
CNTFR	0.3290344379092601
CNTLN	0.2640798210957887
CNTN1	0.3331108373497333
CNTN2	0.3118068219688436
CNTN3	0.26138117919372295
CNTN4	0.23998630517594893
CNTN5	0.26138117919372295
CNTN6	0.2860651576150685
CNTNAP1	0.3230731597000917
CNTNAP2	0.3138466361361726
CNTNAP3	0.2503117482132223
CNTNAP4	0.2743840287211785
CNTRL	0.35417641991742893
CNTROB	0.2992723457025533
COA1	0.25032500800653246
COA3	0.23301045789096864
COA5	0.3006575793248384
COA6	0.2663835135513017
COA7	0.30492081552787975
COA8	0.2742725503805051
COASY	0.286898812375892
COBL	0.27347098995317154
COBLL1	0.25422029177804883
COBRA1	0.31562845616867213
COCH	0.2664773991593936
COG1	0.32904589354292396
COG2	0.33190007821764794
COG3	0.33521389931498313
COG4	0.33753042543121137
COG5	0.33608408937401346
COG6	0.35417641991742893
COG7	0.33447836485300936
COG8	0.3303744075676105
COIL	0.3522622738883182
COL10A1	0.339043987633823
COL11A1	0.3320458376589479
COL11A2	0.3345020413848175
COL12A1	0.3324429518198541
COL13A1	0.33062867508436705
COL14A1	0.33639511220098356
COL15A1	0.33138802143398843
COL16A1	0.3304032819062257
COL17A1	0.33764498150429184
COL18A1	0.3309470603969757
COL19A1	0.3313125105968812
COL1A1	0.3609739774381878
COL1A2	0.3611740012338448
COL20A1	0.2974731886716387
COL21A1	0.25648666623118305
COL22A1	0.25648666623118305
COL23A1	0.2971645289047489
COL24A1	0.27550783224366354
COL25A1	0.3037838924266862
COL26A1	0.2926374992967127
COL27A1	0.2656198723275522
COL28A1	0.25648666623118305
COL2A1	0.3457859167747195
COL3A1	0.3465720820420474
COL4A1	0.3418461560851678
COL4A2	0.35009615222117146
COL4A3	0.34153731849113306
COL4A3BP	0.30499953778315525
COL4A4	0.3354340003650914
COL4A5	0.3513325282907988
COL4A6	0.33909872904763494
COL5A1	0.3331167078683409
COL5A2	0.33033399197101176
COL5A3	0.3304899352130165
COL6A1	0.3412351985733444
COL6A2	0.33362823627812177
COL6A3	0.33634124013902855
COL6A5	0.30588302216317287
COL6A6	0.30568515168712324
COL7A1	0.35360661031845975
COL8A1	0.35581652682591847
COL8A2	0.3397875452475016
COL9A1	0.3318767685817447
COL9A2	0.3416731382555451
COL9A3	0.33648493733107726
COLEC10	0.2533208431667484
COLEC11	0.2533208431667484
COLEC12	0.2728000310954591
COLGALT2	0.28586182348915307
COLQ	0.28039995482300023
COMMD1	0.34771327522623324
COMMD10	0.263538583383153
COMMD2	0.2642127081613797
COMMD3	0.29648865707611044
COMMD3-BMI1	0.2999324249785511
COMMD4	0.27527912844350494
COMMD5	0.260940961298949
COMMD6	0.26747288562981314
COMMD7	0.2609373590824454
COMMD8	0.28561129862911205
COMMD9	0.26364150516867424
COMP	0.3412167187987087
COMT	0.3377113389893564
COMTD1	0.28376330622970736
COP1	0.34528060343733136
COPA	0.34257102333532574
COPB1	0.3611878041498341
COPB2	0.34326156529570456
COPE	0.3331636794672295
COPG	0.2932049165398307
COPG1	0.335642470249543
COPG2	0.3382431393191716
COPRS	0.3118325418136015
COPS2	0.37219732902576086
COPS3	0.3564002065497637
COPS4	0.3584344620190247
COPS5	0.3967516341583743
COPS6	0.3774595394007881
COPS7A	0.34957817230258853
COPS7B	0.34529321827067455
COPS8	0.3537191016612386
COPS9	0.28326152187281983
COPZ1	0.3315158874471345
COPZ2	0.3303109017837181
COQ10A	0.29202715025527626
COQ10B	0.29202715025527626
COQ2	0.2674463941730328
COQ3	0.2678936669771432
COQ4	0.25685262266545184
COQ5	0.24365836540390412
COQ6	0.27751818875913237
COQ7	0.30591767583629936
COQ8A	0.30573954054369284
COQ8B	0.23643806810398735
COQ9	0.30827760506520857
CORIN	0.27612360462454555
CORO1A	0.350928120501518
CORO1B	0.3167656749325189
CORO1C	0.31990186258522635
CORO2A	0.29976118994835255
CORO2B	0.2934006170770717
CORO6	0.28775048112428664
CORO7	0.2708805009253836
CORT	0.29557069247663476
CORTBP1	0.27184274164171357
COTL1	0.2967912535261472
COX1	0.2899263966282175
COX11	0.29144630187759446
COX14	0.2962145263363202
COX15	0.25122998158607707
COX16	0.28844867014456377
COX17	0.32708152542954255
COX18	0.2880530532546977
COX19	0.24209177174842167
COX2	0.30306789197475137
COX20	0.3176867065761318
COX3	0.30008956237018586
COX4I1	0.32237888824677685
COX4I2	0.295566070718246
COX4NB	0.23065334172755664
COX5A	0.321113776749342
COX5B	0.3374279937622419
COX6A1	0.3147664710758067
COX6A2	0.2796987474781483
COX6B1	0.2910558698331347
COX6B2	0.27507482034130726
COX6C	0.30218607783366
COX7A1	0.2951783583386418
COX7A2	0.2921670791791342
COX7A2L	0.29483764396464307
COX7B	0.29234330937985475
COX7C	0.295100016464073
COX8A	0.31717495351243
CP	0.29572791830926465
CPA2	5.274818018778352e-05
CPA3	0.270040735382563
CPA4	0.31196635343411894
CPAMD8	0.24876998966298947
CPB1	5.274818018778352e-05
CPB2	0.30374972046109155
CPD	0.25760171926589076
CPE	0.3208140218702501
CPEB1	0.31301507534027634
CPEB2	0.299305517625026
CPEB3	0.3170100518997294
CPEB4	0.299305517625026
CPLANE1	0.28209054807069806
CPLANE2	0.26615471007157615
CPLX1	0.3196476029792212
CPLX2	0.30257305557095715
CPLX3	0.27334443977054945
CPLX4	0.32567827417035555
CPM	0.28268116342251437
CPN1	0.2962006010275526
CPN2	0.31722818418349025
CPNE1	0.3230289900807189
CPNE2	0.3386491571336761
CPNE3	0.316770983468909
CPNE4	0.31230654541294806
CPNE5	0.2683500575622997
CPNE6	0.32422026337175414
CPNE7	0.3288741427502961
CPNE8	0.2671817679384455
CPOX	0.2698325699072571
CPPED1	0.2672384294661926
CPS1	0.30893765289247627
CPSF1	0.34931975669592624
CPSF2	0.3447767648214881
CPSF3	0.3470174656613414
CPSF3L	0.29206776097180487
CPSF4	0.35016100766145986
CPSF6	0.3288741427502961
CPSF7	0.36021041171173446
CPT1A	0.34061414485481795
CPT1B	0.33453164176368094
CPT1C	0.3342595157221749
CPT2	0.3047389258641119
CPTP	0.300447305875944
CPXM1	0.2973702308629612
CPXM2	0.2716552126956104
CR1	0.28681609872954594
CR1L	0.2751709275399357
CR2	0.32097745512019676
CRABP1	0.2810921459524614
CRABP2	0.32514047225549614
CRACR2A	0.33234942776265547
CRACR2B	0.308307774626454
CRADD	0.335350684903278
CRAMP1	0.3030970504076659
CRAT	0.28938044603520063
CRB1	0.27279609401895316
CRB2	0.27347098995317154
CRB3	0.3160612215462464
CRBN	0.33190007821764794
CRCP	0.3250174760488551
CRCT1	0.33368124268846133
CREB1	0.40551877959695504
CREB3	0.3810204066716375
CREB3L1	0.3767898846743465
CREB3L2	0.3620040477750314
CREB3L3	0.36897150743862395
CREB3L4	0.3610084484916302
CREB5	0.38220688210642534
CREBBP	0.41278042790385366
CREBL2	0.30905888414933397
CREBRF	0.3185325719919325
CREBZF	0.3223404050916314
CREG1	0.30137663793385205
CRELD1	0.31249758385394
CRELD2	0.33640109905094
CREM	0.36607741710061714
CRH	0.33218004946265167
CRHBP	0.30230206718015046
CRHR1	0.3090134112797866
CRHR2	0.307770635576613
CRIM1	0.27364122639662497
CRIP1	0.3170685457447499
CRIP2	0.3223239151232588
CRIP3	0.2703110580258451
CRIPAK	0.3078809224773311
CRIPT	0.30868539299365166
CRISP2	0.27578921699747977
CRISP3	0.25834813578313764
CRK	0.3957051028842168
CRKL	0.3742311539443122
CRLF1	0.3079561634202784
CRLF2	0.31652167444611784
CRLF3	0.31344589669960976
CRLS1	0.26757132843414444
CRMP1	0.3569588381125388
CRN	0.2919414535967205
CRNKL1	0.3445882042252756
CRNN	0.28864688637967884
CROCC	0.2604806845433573
CROCCP2	0.25438109109053464
CROP	0.25737022390933467
CROT	0.2728984949551465
CRP	0.32723441224613103
CRSP9	0.2692790277736771
CRTAC1	0.2805247971174852
CRTAM	0.2579497441875224
CRTAP	0.3097984291240251
CRTC1	0.3288855872248406
CRTC2	0.3521835135282232
CRTC3	0.3273647619427306
CRX	0.35887680566875385
CRY1	0.3559170248281477
CRY2	0.36130517154547875
CRYAA	0.31847890270717033
CRYAA2	0.3036277404596213
CRYAB	0.3615885481506125
CRYBA1	0.3142431772468166
CRYBA2	0.3240868485455947
CRYBA4	0.280899991894507
CRYBB1	0.2988984859750038
CRYBB2	0.2999229067891606
CRYBB3	0.3049060596288818
CRYGA	0.29421351297471077
CRYGB	0.22489311419021366
CRYGC	0.29026476281592856
CRYGD	0.2678063693426455
CRYGS	0.2864119242768239
CRYL1	0.21838942317419893
CRYM	0.3076904765362232
CRYZ	0.30192060432823153
CS	0.30219574021284534
CSAD	0.3183126427970305
CSDA	0.31509178940427857
CSDC2	0.31969085266335057
CSDE1	0.3258298516612643
CSE1L	0.33694679586746884
CSF1	0.3533025804110814
CSF1R	0.3558567192155669
CSF2	0.36991744010672173
CSF2RA	0.35114977715679774
CSF2RB	0.3546016575288109
CSF3	0.335642470249543
CSF3R	0.33092967811501217
CSGALNACT1	0.2732140575071298
CSGALNACT2	0.3212829764685341
CSH1	0.3360422648326773
CSH2	0.3393605155312172
CSHL1	0.2691984925739613
CSK	0.37262289026698336
CSKMT	0.2749987830737363
CSMD2	0.3099050932823974
CSN1S1	0.2881145223694977
CSN2	0.34267038948846584
CSN3	0.3083983187510934
CSNK1A1	0.3820678219346566
CSNK1A1L	0.3375183714189109
CSNK1D	0.3855199134116513
CSNK1E	0.3819520157325668
CSNK1G1	0.3455520256407244
CSNK1G2	0.35846165167687444
CSNK1G3	0.3510845549615198
CSNK2A1	0.4090996743696058
CSNK2A2	0.3838133803316534
CSNK2A3	0.33561267297408187
CSNK2B	0.39563884282010353
CSNK2B-LY6G5B-1072	0.29865762923958394
CSPG4	0.3231504856063677
CSPG5	0.2994857221670485
CSPP1	0.29678659351808423
CSRNP1	0.3199451811062013
CSRNP2	0.2940258738869953
CSRNP3	0.2649794117051233
CSRP1	0.3313938313856248
CSRP2	0.30571481593707267
CSRP2BP	0.2562606438981747
CSRP3	0.3099101743601336
CST1	0.3035204790701597
CST2	0.31962598252516594
CST3	0.30965632440898505
CST4	0.27230092996676947
CST5	0.24982212146881216
CST6	0.30829268910773205
CST7	0.2647455965176866
CST9L	0.3025149457384131
CSTA	0.32169854408110127
CSTB	0.3087610276968468
CSTF1	0.33983641708299506
CSTF2	0.3573975448981483
CSTF2T	0.34989525294460155
CSTF3	0.33826129839966473
CT45A1	0.3209883565909839
CT45A10	0.30729530254057436
CT45A3	0.2966328953041848
CT45A5	0.2995616626978758
CT45A7	0.2514472131559638
CT55	0.32626290419562043
CTAG1A	0.3485725073224273
CTAG1B	0.3491519913289112
CTAG2	0.34044850335140336
CTAGE1	0.24164301234385369
CTBP1	0.36795875714567383
CTBP2	0.3689787099744918
CTC1	0.2805497789175995
CTCF	0.3913223061626248
CTCFL	0.3587201593109761
CTDNEP1	0.30031364856887033
CTDP1	0.33010323526611945
CTDSP1	0.34132146399489455
CTDSP2	0.3149395407140069
CTDSPL	0.30935731583072723
CTDSPL2	0.26230248056636324
CTF1	0.32495042642254923
CTGF	0.3187635561835689
CTH	0.3106384879714254
CTHRC1	0.3236263008641647
CTIF	0.2920451980682797
CTLA4	0.32752926399773474
CTNNA1	0.3727992693642046
CTNNA2	0.3466992178021509
CTNNA3	0.3595047615841848
CTNNAL1	0.3265221605930879
CTNNB1	0.42851083300249976
CTNNBIP1	0.3261559401348184
CTNNBL1	0.348424725429922
CTNND1	0.3584480563323396
CTNND2	0.33380498983811796
CTNS	0.25306986590852
CTPS	0.2888497891864678
CTPS1	0.3140552171494387
CTPS2	0.295801964829553
CTR9	0.3481615986917402
CTRB1	0.27208143359300535
CTRB2	0.22216785795220106
CTRC	0.3140499992452526
CTRL	0.2744079287280355
CTSA	0.3179645962718601
CTSB	0.3421679402370165
CTSC	0.32857115412622145
CTSD	0.34656572770160554
CTSE	0.29828059577991584
CTSF	0.31001183091539175
CTSG	0.3389467131919104
