gene	information
WWC2	0.00013929420481107607
WWC3	9.083920016101597e-05
ZNF431	0.0001689155404732779
ZNF675	0.00015478556228699429
PTPN18	0.00016805311000196856
HNRNPK	0.0002284872279911311
PECAM1	0.00021168431621310582
DOK1	0.0002175197419985102
RGS16	0.00018936724348679062
DOK3	0.0002039445582113224
LAIR1	9.387808607273471e-05
SIT1	0.00018311130477650464
GJA1	0.00022185283800905964
MAPK15	0.0001785806092011889
G3BP1	0.00021362065911787536
TLR3	0.0002139456902497816
KANK4	0.00013326703115384283
PTPRK	0.00020793120974897853
PTPRB	0.0002061671758908564
PTPRG	0.00019774860942310685
SRCIN1	0.00013300091481985367
LRPPRC	0.00021445837633532447
FRK	0.00016940723383179166
LRRK1	0.0001782470480502715
AXL	0.00020890434767249788
C-ERBB-3	0.00011032782160747161
CD8B	0.00021487044309466053
FCGR2B	0.00022449629830605502
FGB	0.0002164593494952231
FGG	0.00020979401255128972
IGF-I	0.00015558130843722827
IL3	0.00021999505614963763
IL3RA	0.00022386459558134487
IL6R	0.00022206269123989372
INPP5D	0.00022370057840149764
LILRB1	0.00020861931626425556
TAP1	0.00021348248602203308
TFF2	0.0001493258700537034
BAG1	0.00021506462286167614
LTBP3	0.00016913385631098845
NRD1	0.00010885256807461727
ADAM10	0.00021615800165442832
ELK1	0.00021982151955273434
GPNMB	0.00014922436310836658
MMP17	0.0001421313704275889
S1PR3	0.00020623460082456473
TXNRD1	0.0001808257262062923
U2AF2	0.00022791472217920951
KPNA2	0.00022650175881631704
CASK	0.00022083144744834004
MACROD1	0.00014929987387892374
SEC14L1	9.345592661262608e-05
C2CD2L	0.00020237884486083948
GYPC	0.00017487785097318112
BCAM	0.0001780455090259475
DRD3	0.00021442741496708595
MYL1	0.0002083895544458681
U2AF1	0.00021321506460066325
EIF3G	0.00021958243250685575
TJP2	0.0001965652809911016
RWDD2B	0.00017439748811761286
ZCCHC10	0.00021500191263522733
NRXN1	0.00021466062513983417
NRXN3	0.00020758138450606116
NLGN1	0.00019487661468416744
NLGN2	0.00019776486267052834
NLGN3	0.00019732730119188533
NLGN4X	0.00019487661468417354
NLGN4Y	0.0001948766146841619
SERPING1	0.00022222740795540256
GLG1	7.136426896829038e-05
CEACAM5	0.0001919199763095542
PODXL2	0.00012905818475560782
ERRFI1	0.0001838158368219925
GRB10	0.0002160440956976517
PITPNA	0.00014866573558542618
SOCS7	0.00020682305767825594
PTPN1	0.00022424996687329084
GRB14	0.00020005159037652628
PTPN2	0.0002115493429045135
SNX2	0.00020373382544802433
SNX4	0.00018773685090020273
EPS8	0.0002187174115471121
SOCS3	0.00022486806898933825
XRCC6	0.00022742611325896498
FER	0.00020952294040354555
HIST3H3	0.00022720936874423705
CALM2	0.0002148446211686573
CDC25A	0.00022281857262851948
CEACAM1	0.00020236358934309738
ATP5C1	0.00018986828201236416
SGSM2	0.00018488473946052007
HOXC10	0.00017292760232685307
S100A7	0.000157269818938299
ALCAM	0.00015109911207072642
CMTM8	9.388070832176268e-05
SOCS5	0.00020907326775647427
SH3BGRL3	9.389771834700117e-05
KRT8	0.0002155508605513734
KRT17	0.00021553395224010443
MT-CO2	0.00020616312286887527
AMH	0.00020315864574263517
SNRPD2	0.00022757248240338533
CAMLG	0.00020768363937186983
PIK3C2B	0.00021519502610989618
RIPK1	0.00022514709724511797
MAP3K14	0.0002246082200532313
SH2D3A	0.0001547636352153965
DOK2	0.00021369596535315475
SCAMP1	0.00019300343394380338
SCAMP3	0.0001493593750156847
TNK2	0.00021065999398837284
EPPK1	0.00014134977820491753
DEGS1	0.00010659646568640428
AGTR1	0.00021323862607741014
A2A284	9.393920621055507e-05
RUTBC1	0.00017412432053168691
SH2D1A	0.0002055447453716314
APBB3	0.00019859618099245832
APBA3	0.00016026010709176288
RET	0.0002181557968756828
HSPA1A	0.00021826602634453745
P0DOX5	0.00015619355382576972
LAMP1	0.0001406032482806442
S100A4	0.00019552977176766294
ATP5F1C	0.00021588599533429838
NUMB	0.00022153956711676545
RGS4	0.00020162088699872548
BMX	0.0002037303309394356
STAT2	0.0002293389923546507
LRP1	0.00022187890833574612
SLA	0.00020909058849397853
FKBP5	0.00022182921103211753
RAPGEF1	0.00021565175875622647
EEA1	0.00019073834069360256
Q53FC7	0.00021409842718284882
TNS3	0.0001608148284445048
IGH@	9.181267464410028e-05
DOK6	0.00019943433902514128
CLNK	0.00020902110156896693
NUDCD3	0.00022231232754564188
TNS4	0.00020386853300120584
SH2D3C	0.00017870436453872653
Q8TCD0	0.00011419775184252837
DOK4	0.00020133244692596892
HDAC7	0.00022368950253659877
RIN2	0.00016498302772047742
RUBCN	0.00018569791241044068
APBB2	0.00020238962092195519
MAP3K3	0.0002209748413539542
SH2D2A	0.00021051270699656223
SH2B1	0.0002006513179610594
CISH	0.00021435896780814742
ITSN2	0.00021898391803893205
DOK5	0.00019825157371904678
STAP2	0.00017896285194101297
APPL1	0.00021793124158139024
SH2B3	0.00020190398896609415
NUMBL	0.00019856365455845222
AGO2	0.00022124043682955535
AIFM1	0.0002127047700611531
AKAP12	0.00014890541057645197
AKAP17A	0.00018945109798150525
APEX1	0.00022046354675906853
ARFGEF1	0.0001626326191327515
ARHGEF5	0.00021432320885317942
ATP2B4	0.0002039131071446398
ATP6AP1	0.0002037440668244007
ATP6V0A1	0.00021200607301251524
ATP6V0A2	0.0002119868678895287
ATP6V0A4	0.00021048410236321278
ATP6V0B	0.000219869083678405
ATP6V0C	0.00022254964130120677
ATP6V0D1	0.00021972943667454323
ATP6V0D2	0.00021968339962076156
ATP6V0E1	0.000218495449111258
ATP6V0E2	0.00021501260976446236
ATP6V1A	0.00022125732206838874
ATP6V1B1	0.00021601766683197946
ATP6V1B2	0.00021647359436728836
ATP6V1C1	0.0002159641993945345
ATP6V1C2	0.00021660169936040983
ATP6V1D	0.0002169743780314889
ATP6V1E1	0.00021697077976980556
ATP6V1E2	0.00021555774027914306
ATP6V1F	0.0002164000092659959
ATP6V1G1	0.0002167503093363383
ATP6V1G2	0.0002145112465462761
ATP6V1G3	0.00021450898990308097
ATR	0.0002240637747160493
BABAM2	0.0002109899250114924
BTBD18	7.238209843812188e-05
BZW2	0.00014786103641764096
CD58	0.00015520634428885124
CD63	0.00018701463043714405
CEBPZ	0.00020334790731819027
CNOT9	0.0002161529963300383
CNTF	0.0002150185305373558
CSF2	0.00022264729448258943
CSF3	0.00021561748048452132
CSH1	0.00021732788101872452
CSH2	0.00021626412747154417
CSTA	0.00020087944350210386
CTF1	0.00021265400108234035
CYLC2	0.0001599209393933607
CYTH2	0.00020328982138569698
DAZL	0.00013824329049576668
DCBLD2	0.00014657723158883443
DHCR24	9.399840591776464e-05
DHX9	0.00022769660812384517
DKFZP686B23205	0.0001652954344752971
DNAJA2	0.00019668446076862557
DOP1B	4.297232594972996e-05
DSG2	0.00017947026166961877
DUSP3	0.00020321977170530505
E2F4	0.00022211252064161495
EDNRA	0.00021483109211306315
EIF4G2	0.00021300839310627484
EPN3	0.00018952386980935964
ERCC1	0.00022386051965779156
FAM83B	9.401664089255402e-05
FAM98A	0.00011904141509481796
FKBP8	0.00021415778239272594
GABRA3	0.00019347346054007062
GAREM1	0.0001607061235229416
GH1	0.00022027800585043726
GH2	0.00021993412287403156
GOT1	0.0001682846797494194
GPER1	0.0001815477527389958
GPM6B	0.000133131339650166
GPRC5A	7.2453107350807e-05
GPRC5B	0.00011631561146547671
HEMGN	0.00017889710056128135
HMGB2	0.00021493854277333902
HSD11B1	0.000184896424040572
HSP90B1	0.00022713556357644915
HSPA2	0.00022489959380548834
HSPB1	0.00022396391609759433
HTR3A	0.00016308681881931975
IFNA1	0.0002201758247602106
IFNA10	0.0002196468065962913
IFNA13	0.0002139636586588476
IFNA14	0.0002201801767460942
IFNA16	0.0002196442424066359
IFNA17	0.0002195093651791192
IFNA2	0.0002208897243522216
IFNA21	0.00021984562251212709
IFNA4	0.00021978776974226238
IFNA5	0.00021984562251212145
IFNA6	0.00021951153502865233
IFNA7	0.00021965213178866194
IFNA8	0.00021991725059922472
IFNB1	0.00022227153356826627
IFNE	0.0002133337630682476
IFNG	0.00022268388942458714
IFNK	0.00021455348796005434
IFNL1	0.00021331558942880386
IFNL2	0.00021190107020723354
IFNL3	0.0002119182263243598
IFNW1	0.00021365266985776216
IL10	0.0002203056230270318
IL11	0.00021365608059420793
IL13	0.00021848619119689422
IL15	0.00021719113191168195
IL17D	0.00021424959992566688
IL19	0.00021298158912978448
IL20	0.00021191614729832562
IL21	0.00021794618893561496
IL22	0.0002156136211910851
IL23A	0.0002214635688051507
IL4	0.00022221522265515375
IL5	0.00022025282552192381
IL7	0.00021738993832141757
IL9	0.00021426882392422048
ILF2	0.00021446829222880552
IPCEF1	0.00014804568622304114
IPO7	0.00020244744686806316
IQSEC1	0.00013280806948220514
JAK1	0.00022718456239089312
LEP	0.00021920765640402515
LIF	0.00021454324389609615
LINGO1	0.00019369653670050742
LMBR1	0.00012912451736853844
LPAR3	0.00022294166157593948
MAP2K2	0.000223671506054415
MAP3K12	0.00019654979380363618
MAPKAPK3	0.00021362965703305975
MARS	0.00019295595720400556
MAS1	0.00012233803514966968
MIF	0.00020395063442465148
MPV17	0.0001412986108599716
MRPL10	0.00022048459806742443
MRPL9	0.00022060089169165034
NCAM1	0.00021572547373339528
NDN	0.0002167710239313479
NDUFA9	0.00021644571732479148
NELL1	0.00014754482472277634
NLRP10	9.353382847995344e-05
NOSIP	0.00014153361794941126
NOTCH3	0.00022137065016805078
NUCKS1	0.0001466454196052071
OSM	0.00021632992002392518
PDAP1	0.00012316989121043142
PID1	0.0001836608066724001
PIK3R5	0.00021616337791653
PIK3R6	0.00021465473543702708
PLAU	0.00021469175594363658
PLCB1	0.00022642162434601812
PLCB2	0.00022631344720595357
PLCB4	0.00022596713965126466
PPARGC1A	0.00022640476639275908
PPM1A	0.00021084938745107297
PPM1F	0.00020175203344292435
PRDX1	0.00020643642553398628
PRSS42P	4.2972325949730146e-05
PTGS2	0.00021218776814850625
RAB3A	0.00021736945460284622
RIN1	0.00021510973815242067
ROR1	0.00018574348767715876
RPL14	0.00022611455155997838
RPL17	0.00022564379601350954
RPL22	0.00022584021378817463
RPL38	0.000225239773604096
RPLP2	0.00022504715350466585
RPS15	0.0002265624488090163
RXFP3	0.00018235522229063247
SERPINB12	7.170606089710674e-05
SESN2	0.00021641976129681346
SH3GLB1	0.00021872710316957138
SH3GLB2	0.0002032158968946067
SMG1	0.00022384949964255756
SRRM4	0.00020235291221297106
STAMBP	0.0002063836197987576
SUPT5H	0.00022556350945139922
TAF4	0.0002182447493248636
TBRG4	0.00019934625741309942
TCIRG1	0.00022025857613250222
THPO	0.00021536826855940487
TLR4	0.00022364948391445668
TOP1	0.00021295910994476377
TRHDE	9.15242200654789e-05
TRPV1	0.00020253783825757376
TSLP	0.0002119268241810607
UBE2D1	0.00022790532330408295
UBE2D2	0.00022563017080058978
UBE2D3	0.0002256306052233288
UBE2V2	0.00022123597545672884
UCHL1	0.000206146606847349
UFL1	0.000178109800753957
USP34	0.0001652066509500121
USP6NL	0.00016060006571019084
USP8	0.00021081788867487563
VRK1	0.00018764272274685262
YBX1	0.00022812094828158737
ZFYVE28	0.00014216549997288246
ZNF516	0.00017288935665904514
ZPR1	0.00017290728635054116
GPC4	0.00021259991029246288
PRMT1	0.00022464614502904154
FGFR1	0.00022554973295366347
NRP1	0.00021585245719202108
CXCL13	0.00020471710644963157
RPS19	0.00022640067755182137
PTX3	0.0001700776761458591
GPC3	0.00021650137104476416
FGFRL1	0.00014879810370038282
API5	0.00010676329912874942
NGFR	0.000225487134512363
FLRT2	0.00019133491339262858
FLRT3	0.00019293170293561821
FLRT1	0.0001810308182831955
FLT1	0.00022271737375225196
FLT3	0.0002205445088895612
FRS2	0.00022239538028177982
HOXB7	0.00019880429718431043
INSRR	0.00020794973367280195
KLB	0.00021088787072243303
NFATC4	0.00021220206964435646
TYRO3	0.00019637718197598424
NPHS1	0.00020876469312962372
TRPV4	0.00020152571563857117
GRAP	0.00021466740024598572
SH2B2	0.00021328096237055257
SLAMF1	0.00019081185958427573
TRAT1	0.00019128564570802952
SKAP1	0.00020721031991691868
NEDD9	0.0002206279364951545
CNTNAP1	0.00017183954981602378
CD226	0.00013161793184896488
PTPRA	0.0002047366053642335
CNTN1	0.00020629669791353994
PTPN5	0.0001969831743220809
EPHA8	0.00020358794485753862
ACP1	0.00018894236295561014
CNN1	0.0001937566097937288
IL2RB	0.0002253720692487227
CTNND2	0.00020150019424500904
YTHDC1	0.00021406432092189616
PTPRE	0.00018738451724187086
TRPC6	0.0002070914193071121
BCL3	0.00022221404183607528
MS4A1	0.00021139393928056634
FCER2	0.00017586448017314798
CTLA4	0.0001938538157670059
SNX26	7.24846697799121e-05
HTR6	0.00021306942518454805
CD48	0.0002068148572634211
FLOT2	0.00019001363305218814
MAG	0.0001952238602354411
NMT1	0.0001831948444527372
ADD2	0.00016794458005657016
THY1	0.00018493766450983784
CNN3	7.188728953031589e-05
FLOT1	0.00019964885392388134
FNBP4	0.00014872801629002113
BAG4	0.0002249421472448684
DTX3	0.0002118451879060139
EFS	0.00020854437372747083
RTN4	0.00021223671341707618
MED14	0.00022227781526459536
TRIM39	0.00021598846856351475
ORC1	0.0002230539371497699
ARHGAP32	0.00020346626739433974
TULP1	0.0001223700110930631
PPP1R12A	0.00021294035014718743
TCAP	0.00021709418063275716
FANCA	0.00021783425489694925
ASAP2	0.00018950095934055196
HNRNPR	0.000226887263453158
GSTZ1	0.00016815392061986605
PRICKLE3	0.00018094872126220578
EXTL3	0.0001552811223847622
AIRE	0.0001942732870227325
SNX3	0.00019034796902529325
SLC24A1	0.0001328414119310761
NOS1AP	0.000189161762804781
SEMA7A	0.00018592665809825617
CDKL5	0.0001331786952880742
DLGAP3	0.00020715850560515565
HEXA	0.00013986020419218056
C6	0.00018288208270951772
GNS	0.0001423012868494742
GCFC2	0.00021726748116600864
XRCC1	0.00021963110672313253
CAST	0.00019525021273731033
PAX7	0.00018566333768074386
PAX3	0.0002016695915368129
CNTFR	0.000218794468174116
POLD1	0.0002221720487936777
PTPN4	0.0001861850813398197
CDC27	0.00022378940112960572
HOXC8	0.0002229700010796645
FCGR2C	0.00019827891938492843
NKX2-1	0.00020544285362250313
MKI67	0.00018787827132637754
LRBA	7.245654404839935e-05
BRCA2	0.00022189688792664152
CYP4F2	0.00020782803619548865
RPP38	0.00021525592546357242
GUCY2D	0.00014297864839694512
FOXF2	0.00014910732988666353
AKAP6	0.000185946867811926
PDIA2	0.00018569543825662166
SHROOM2	0.00012331058114707687
LTBP2	0.00012271262944518025
SNX17	0.000192728005061376
CSMD2	0.0001232776028932782
RIMS1	0.0002127035986984043
RP1L1	0.00012168165346641581
DOCK3	0.00017620800537332797
NBEA	0.00014174608103147436
RIN3	0.00021324410190221973
NELFB	0.00021834882631977423
DNASE1L2	7.245654404839937e-05
DLX4	0.00018149771448321275
SCARF2	0.00012290644317291063
PRMT6	0.00022372375868896088
ASB16	0.000195632338011442
VPS13A	0.00013366451763669983
GAD1	0.00019624495168603988
C7ORF25	0.00019102069481486525
TRAIP	0.00020386534706064535
APOL5	0.00014231541591432374
PRX	0.00013119319173288593
TDRD1	0.00019500951741988924
GPR63	4.2965909773508386e-05
DUSP15	0.00014952038395582215
C8ORF33	0.00020988000961212635
ISG20L2	0.00019935395425685665
MEPE	0.0001651759676099713
TULP4	0.00019431197639543859
CELSR3	0.00021962221866132133
SELENON	0.00012329933251808322
DLGAP2	0.00020873883382807365
GABBR1	0.00021509423129761614
BAZ2A	0.0001977667336404501
TSKS	0.0001402009897011713
DDX41	0.00020477183679516592
DKKL1	0.00011649492252271394
HCN2	0.0001255270764921172
BRPF3	0.0001336913023903276
KMT2B	0.00021300338293778586
SNX12	0.00015534113060616957
RIMS2	0.0001827727799177864
EPB41L3	0.0002043895076087949
HCN4	0.00013254938021777955
WNK2	0.00019240309327545115
MAP4K5	0.0001879641932625786
SNX8	0.00016890968503081586
GPR45	0.00019686467284318006
NFS1	0.0001749458526130278
ABLIM2	0.00018133206535866903
ABLIM3	0.00019904858740153004
AGAP2	0.00018368633221682782
ARHGAP33	0.0001913085524886061
CAPN2	0.00020455998208639505
CASR	0.0001980239682229652
CD22	0.00022077544952924847
CD244	0.00017708795408745475
CD84	0.00017682070738240887
CDK5R1	0.0002203378143087214
CHRNA7	0.00020133236318257711
CLEC4E	0.0001645646662940763
CLEC6A	0.0001410172482516582
CRMP1	0.00022146888832095372
DAB1	0.00022136713340999
DPYSL2	0.0002028640633585203
DPYSL3	0.00019836011345253764
DPYSL5	0.0001928231287817227
ELMO1	0.00022350205921405886
EPHA1	0.00021035173911509783
EPHA3	0.00021095909564165262
EPHA5	0.00020593198900076444
EPHA6	0.00020533500096554138
EPHA7	0.00020823741543373543
FARP2	0.00018118148592652876
FCER1A	0.00022389076886846263
FYB2	0.00010997010868226872
IL1B	0.0002218401848574607
KCNA5	0.00018968532336409528
KIRREL1	0.00020262456762189525
LRP8	0.00021104455532648284
MAP3K11	0.00021307377932130222
MAPK8IP3	0.00020314528517771945
MPIG6B	0.00015953271739071833
MS4A2	0.00022384175511127642
NGEF	0.00021300864724487834
NPHS2	0.00017276451703821812
PDE4D	0.00020406805050288747
PLXNA1	0.000210136375588132
PLXNA2	0.00021183090540858983
PLXNA3	0.00021303409753826348
PLXNA4	0.00020990424419660398
PRAM1	0.0001975002882954935
PTPN13	0.0002063461329731229
PTPN21	0.0002006188195340862
RBFOX2	0.00022014802445559676
RUNX3	0.00022326503371202666
S1PR1	0.00021455459464945096
SEMA3A	0.0001981853931909051
SH2D1B	0.000199880353892116
SLAMF7	0.00016635794918866837
SMO	0.00021593521077070435
TDGF1	0.00020450879661353854
TRPV6	0.00019670094323728497
TSNAX	0.00021190717280058558
UHRF2	0.00020419289546131207
UNC5B	0.00018525027488467766
UNC5C	0.00017830161431240556
VLDLR	0.00020839407432702369
CTSL1	0.00018768069652443838
CD1D	0.00020665328564401254
HLA-DMA	0.00020401914497428377
CTSF	0.0001879161978263124
TMEM60	0.00022005543898987611
SEC22A	0.0002218298288618932
SMIM1	0.00021453816466334395
TMEM243	0.00020973588153978928
POMGNT1	0.00016610964195438126
TMEM97	0.00021558663993954738
UPK2	0.0002054365194539467
SLC35B1	0.00018337470533443713
PLP1	0.00021993702340479925
TMEM254	0.00020890124610023296
FXYD6	0.00021822430846029942
CMTM7	0.00021057364490080166
CLDN19	0.0002169247842932548
EDDM3B	0.00019082151437268313
C14orf180	0.00021097666633392676
PTCH1	0.0002087041354832251
TMEM120B	0.00021417938129058233
PLPP4	0.00020304524940687038
PGA4	0.00016382303758517134
E9KL44	0.00011983700295656321
HADHA	0.00017330062308937714
CTSB	0.000214226425829194
NFYC	0.00022288314529867663
SEC24A	0.00022174528283075697
SEC24B	0.00022143439437548199
SEC24C	0.00021994132590423662
SEC24D	0.00022162840277127578
NFYA	0.00022401349519909244
CIITA	0.0002179025369418378
CTSS	0.00021129101986553511
HFE	0.00016446202637332208
LGMN	0.0001872809719096777
NFYB	0.0002234354119395553
RFXANK	0.000199888827343416
RFXAP	0.00019382947298604607
SAR1B	0.00021711884843944522
SEC31A	0.0002191901389081231
ADAM12	0.00021154516808407438
KPNB1	0.00022413291236755495
GTF3C1	0.00021361101379878476
LTBP1	0.00017566783304543847
A8K6G4	4.238557106903385e-05
MT-RNR2	0.00019548229900056703
TMEM219	7.18367923068742e-05
PTPRH	0.00016492553451029349
IFNAR1	0.00022207238251448918
CSF3R	0.0002199620944173122
LIME1	0.0002125119170895431
LAX1	0.00015505482216874943
ARHGAP17	0.00020555150747438255
TUB	0.00018492040990772878
DEF6	0.00020254853091562406
KIR2DL3	0.00022040815019439813
C1QTNF2	0.00019483187086512716
NFKBID	0.00022310447416515805
TRIM35	0.00021229309319426807
UBAP2	0.00020876794336140728
CTDSP1	0.00021085804557506382
FAM166B	0.00019256689344384416
RORB	0.00021153303340409519
ASB9	0.00020308767078373527
LZTS2	0.00022716249894543569
MLF1	0.0002203821266057908
PTPRM	0.00018702893016256657
F5GZM7	0.00011821030333805707
CDKAL1	4.290188964089696e-05
CD52	0.00020233227597268822
CD7	0.0001904773898541267
FCMR	0.0001829533397946085
PTPRCAP	0.00017791440525637942
SGMS1	0.00018389428136825154
SMPD1	0.00020882701794387205
SOCS2	0.00021641631896067022
STAP1	0.00018922597560639017
TCF3	0.00022158377440981275
UGCG	0.0001811201816359742
ACP5	0.00019516264674516464
CTNNBL1	0.00022644606845023148
ABCF3	0.0001913807677218386
GET3	0.0001997124461269024
NCS1	0.00020011801455933624
PEPD	0.00014776171958221193
POU2F2	0.00022558240679293413
POU2F1	0.0002274597004025022
EPAS1	0.0002255424040806198
MAP3K1	0.00022371830908110303
LY6G6F	7.221081573764783e-05
FAM124B	0.00021730495823551639
USP2	0.00022388196189272416
KCTD6	0.00021054942151629166
TGM5	0.00015844787700145015
TRIM43	0.0001756360539453406
CREBRF	0.00016411817617517356
STAC3	0.0002082595107053009
DNCI1	0.00019177249866411667
B0QZE7	0.0002187057091395438
ZNHIT1	0.00020153396694429774
CPNE6	0.0001779427390269255
A1BG	0.00016170203244651176
ATP5F1B	0.00021904743953790083
PDHB	0.00020108214588058444
PKM	0.00021426902282168134
RPS2	0.00022790028687462964
MSH2	0.00021236233978323726
HADHB	0.00018174933325127416
FLAD1	0.0001910648911057702
OLIG1	0.00020227551860962337
DOCK7	0.00018971029679088944
PHAX	0.00022331538972986112
TRIM36	0.00022104427993489964
AGAP1	0.000180585609845666
ARTN	0.00020484580407808587
GFRA1	0.0002140414894436269
GFRA2	0.00020414159263026045
GFRA3	0.00020548285198278212
GFRA4	0.00020339606842937656
NRTN	0.00020549780081990967
PSPN	0.00020549694522486816
TIA1	0.00021508890229079563
ERBB2IP	0.00018729206170628655
TOB1	0.00020441620649019188
ACPP	7.191221767577076e-05
HDLBP	0.00016419951751640532
TNS2	0.00022411837115400208
B4DYC6	0.0002198682608395509
A8K1F4	0.00021915936417109638
AARSD1	0.00022231677747739685
ADGRB1	0.0001626761873736798
BCAR3	0.0002108257990382983
BAIAP3	0.00010609950097280469
GLCE	0.000192495402255228
CYP17A1	0.00020640088378314254
PSAP	0.00020054612587435406
ANXA6	0.00017520637019512392
IARS1	0.0001537919017579991
POLD2	0.00022123475494840585
CLCN6	9.383806105919402e-05
IL13RA2	0.0002211370796430211
SH2D5	7.223786296536088e-05
SUPT6H	0.0002170186357474012
Q7Z3Y4	0.0001118430007559259
UNC45B	0.00018103758649802863
TTC9B	4.291701533630231e-05
PRDM14	0.00021925133842530027
TCEAL2	4.291701533630232e-05
CACYBP	0.0002187637795132492
MTCH1	0.00011028639955085081
GMPR2	7.2448349209114e-05
PSMC3IP	0.0002068867761859748
KLK5	0.00018569240450336824
UTP18	0.00021918602795053862
SYMPK	0.00022712756742865832
ATF1	0.0002227444165511147
CDK8	0.00022133100610721495
CPNE3	0.00016052071781893273
CRHR2	0.0001563655937528124
DKFZP434N181	0.00021019545453492626
ELAVL1	0.00022717964342623066
HES1	0.00022268056405453146
HES5	0.00019776211695028318
HEY1	0.000220516737473823
HEY2	0.0002145832326683351
NOTCH4	0.00022310441855829776
OSMR	0.00021812267458609563
SRPK1	0.00022326810733377936
STOM	0.0002215631367195997
STOML3	0.00018795066145135578
YBX3	0.0001891975948451852
MPDZ	0.00018699372555764718
SPRED2	0.00020316527280331515
PTPRU	0.000168638187730351
PLCE1	0.00022034727442591526
CSF2RA	0.0002221387726238915
HSH2D	0.00018703633035536214
TNS1	0.00017874423757866127
CHEK1	0.00022350146880773756
ADAM8	0.0001722706427693937
SNAI2	0.00021513534254745238
AGTR2	0.00020167958544612904
RASA4	0.0001707496217241012
FLYWCH1	0.00017883624627629046
C1QBP	0.00022287397081440118
EBF1	0.00022461149621690626
JUNB	0.0002243175744444201
LGALS3BP	0.00020381289975176088
PDF	4.2867274948613886e-05
SLC25A5	0.0002109907490808728
SSR1	0.00022334803255234
TFAP2C	0.0002186451808659466
TPTE	0.00019265627751144214
MST1R	0.00019682681746995454
CD72	0.00019579809363187738
CALD1	0.00021016112217401038
DRD4	0.00021194007302511792
BAT2	0.0001949771212972298
SNTA1	0.00020194321394516958
BCL2A1	0.00021648393440035045
DTX1	0.00020839388668729989
SIGLEC7	0.00015492052312276542
NEU3	7.244152493221421e-05
MERTK	0.0001702326493854127
PDE6G	0.0001919563943137518
RALGPS1	0.00010827320528556403
MTA3	0.00022157901478645346
KHDRBS2	0.000212397591610764
SHKBP1	0.00015513780742525823
JUB	0.00014691522361962532
NPM1	0.0002273589338630118
SYP	0.00021052840573296768
PNRC1	0.00018339572339933172
ADA	0.00017851603706706872
MYG1	0.00020132630890694664
VPS37C	0.00022443420766526777
ANKRD23	0.0001875241644972813
NUTM2F	0.00018754533105144584
EFHC2	0.0002214099281605487
MEI4	0.00020551669324559953
PRR22	0.00019670595861636357
TRIB3	0.000222149802614788
TBC1D3G	0.00014914023428774074
TBC1D3B	0.00014914023428774074
SF3A2	0.0002265277104291231
BTG1	0.00020065959882614097
CPSF7	0.0002269194990587873
MED19	0.00022118911997248512
SPATA2L	0.00013304104425686028
CCDC28B	0.00018068893541467348
ZNF474	0.00020030853076455387
PLEKHA7	0.00019830842335711956
GGN	0.00019739841776545694
KIAA0408	0.00020930073883116833
PHETA1	0.00017758623774918108
ZBTB12	0.00013322240123316055
RNF208	0.00018349854729559647
PRR5-ARHGAP8	0.00010664131968411694
SNRNP200	0.0002266197218001387
A6XND8	4.29820448582479e-05
FAM22F	9.291245940232915e-05
C9JIR5	7.248440679358511e-05
C9JTL3	0.00019458083972873305
ND4	9.392180584829433e-05
J3KNK4	4.298204485824787e-05
TCERG1	0.00020946100964084846
ZBTB7B	0.00020368032734504094
RGL2	0.00019555729180828553
CASC3	0.0002283660070041039
EIF3D	0.00022069425187611183
TSPAN2	0.00020441023599791292
BRD4	0.00021649359634582445
CUTA	0.0001096788019416326
PHACTR2	0.00013372473600628613
FOXH1	0.00021957173023823346
CELF2	9.389572580562458e-05
NADK	0.0001552994454589635
GPANK1	0.00022015962688090257
HP	0.000190909004192629
AGT	0.00022070055674975337
APCS	0.0001963986198250061
AHSG	0.0001977643641623198
GC	0.0001809930319174929
FTH1	0.00021250882920107098
MT-ND4	0.00021552807662953978
MT-ATP8	0.000190288489481749
HMGN2	0.0001639276137556899
FABP1	0.00019800628372256928
H1-0	0.00019765144501785714
BPGM	0.0001864962790521837
FH	0.00019500579227045697
ESD	0.00013230637516140002
COX6A1	0.00019741608387278
DARS1	0.0001965418611481328
ZNF32	0.0001725063255887406
RYR1	0.00020507606599546728
UBA1	0.00021757116922962473
ALAS2	0.00013271893108850758
RPL13	0.00022612562451533778
CRYBB3	0.00010876310278291292
ECHS1	0.00016654603942003123
CKS2	0.00020687565514077838
ELK3	0.00018973251936507945
CASP2	0.00021711550123930772
HELZ	9.338368156319824e-05
SLC1A2	8.991041665774209e-05
ID4	0.0001926260803126636
LEPR	0.0002219680610452264
PRRC2A	0.00019959882692851708
KCNQ1	0.00018914785050528526
AFF2	0.0001103845120906411
C21ORF58	9.391195351012574e-05
IL5RA	0.00022066218143623566
CD164	0.00020478715810902184
E2F2	0.00021514197348125995
LY6D	0.0001587935758397685
ITIH4	0.0001039900298732462
PON2	7.215651892445423e-05
SS18	0.00018119983124805934
HMGN3	0.00018376251889077
MYLK	0.00021481832788651717
DBN1	0.00020955579135161019
UGP2	0.00016037733564894515
TMEM128	0.0002154992092940904
ZMAT1	0.00019423159259577207
SH3D19	0.00018029609192738298
ZNF311	9.400720753960057e-05
WDR44	9.393137709651404e-05
Q5JUE6	4.2982044858247816e-05
PLEKHS1	0.00010910011595908039
