gene	average_neighbors
MATN2	112.42105263157895
HTRA1	95.4
BMP1	87.27272727272727
CD93	162.32142857142858
TGFBI	136.3
TMPRSS6	86.0
KEAP1	151.9591836734694
PCOLCE	96.47826086956522
ADAMTS14	73.36363636363636
ADAMTS2	121.3076923076923
ADAMTS3	109.57142857142857
COCH	76.66666666666667
CRTAP	73.48936170212765
DDR1	193.13636363636363
GP6	155.21875
LOX	110.0909090909091
MSR1	147.20833333333334
MYBL2	159.30769230769232
NFIC	132.94630872483222
P3H1	65.71111111111111
P4HA1	86.71428571428571
P4HA3	89.94545454545455
PCOLCE2	66.0
POSTN	479.375
TLL1	64.11111111111111
TRAM2	220.71428571428572
MESD	68.58024691358025
KCNIP4	93.25
RFX5	118.6
SERPINB5	282.7142857142857
COL20A1	122.625
SERPINA3	88.15384615384616
CMA1	138.1818181818182
BSG	108.02702702702703
CCL7	168.73584905660377
CCL13	228.92156862745097
SOX8	188.28
CXCL5	205.5609756097561
KLKB1	161.21052631578948
CTSG	122.52083333333333
IGFALS	238.33333333333334
MMP10	36.76923076923077
MMP11	131.0
PRSS2	82.86666666666666
TPSB2	297.75
PZP	96.66666666666667
TIMP3	217.8
KISS1	262.125
RECK	135.93478260869566
MMP26	62.666666666666664
CXCL6	205.96428571428572
EPHB3	156.74137931034483
EPHB4	170.91666666666666
EPHB6	174.84285714285716
PPARA	144.2595744680851
COL18A1	124.04761904761905
EFNB2	176.08641975308643
EFNB3	191.04761904761904
MEP1A	60.705882352941174
MEP1B	189.27777777777777
SCUBE3	60.0
SLC9A3R2	106.58536585365853
PALLD	118.46153846153847
S100P	68.0
ADORA2B	240.0625
TBC1D10A	96.1
ICAM2	106.33333333333333
ICAM1	282.811320754717
TMEM8B	108.5
FADD	137.08396946564886
USP1	188.0909090909091
SLC12A2	313.44444444444446
MPP3	86.51282051282051
WFDC1	166.71428571428572
PARD3B	180.89655172413794
ABCC2	234.14285714285714
BRWD1	156.8125
BRWD3	101.8
CLN8	72.16666666666667
FES	214.24615384615385
GPD1	75.82352941176471
HINFP	147.54545454545453
PHF6	209.0
PHIP	217.32142857142858
PLCB3	143.77894736842106
STK26	142.125
TAF3	226.69230769230768
TAL1	139.8450704225352
TCF25	196.92307692307693
VPS11	92.38181818181818
WWC2	340.2857142857143
WWC3	69.66666666666667
ZNF431	234.91666666666666
ZNF675	263.44444444444446
PTPN18	287.0833333333333
HNRNPK	190.9298780487805
PECAM1	306.6808510638298
DOK1	214.95652173913044
RGS16	269.55
DOK3	219.8181818181818
LAIR1	295.3333333333333
SIT1	207.64705882352942
GJA1	176.1809523809524
MAPK15	278.3333333333333
G3BP1	170.22222222222223
TLR3	213.10714285714286
KANK4	123.83333333333333
PTPRK	307.5897435897436
PTPRB	229.44444444444446
PTPRG	203.03846153846155
SRCIN1	215.5
LRPPRC	155.56896551724137
FRK	358.9166666666667
LRRK1	237.33333333333334
AXL	290.219512195122
C-ERBB-3	501.5
CD8B	179.96491228070175
FCGR2B	197.81690140845072
FGB	172.484375
FGG	179.51162790697674
IGF-I	434.44444444444446
IL3	233.1547619047619
IL3RA	172.90697674418604
IL6R	166.31730769230768
INPP5D	178.66141732283464
LILRB1	153.53658536585365
TAP1	152.69811320754718
TFF2	362.25
BAG1	203.9655172413793
LTBP3	203.83333333333334
NRD1	72.5
ADAM10	161.6875
ELK1	258.3734939759036
GPNMB	260.375
MMP17	277.0
S1PR3	338.94444444444446
TXNRD1	183.0
U2AF2	191.9638989169675
KPNA2	163.321608040201
CASK	72.68085106382979
MACROD1	261.25
SEC14L1	164.0
C2CD2L	116.7741935483871
GYPC	126.28571428571429
BCAM	131.8
DRD3	257.35714285714283
MYL1	86.8048780487805
U2AF1	150.67307692307693
EIF3G	178.90243902439025
TJP2	180.84
RWDD2B	171.0
ZCCHC10	137.94827586206895
NRXN1	49.703125
NRXN3	60.425
NLGN1	70.0
NLGN2	63.81481481481482
NLGN3	91.92307692307692
NLGN4X	70.0
NLGN4Y	70.0
SERPING1	143.61682242990653
GLG1	109.5
CEACAM5	222.8181818181818
PODXL2	53.5
ERRFI1	290.1666666666667
GRB10	198.30645161290323
PITPNA	237.5
SOCS7	294.4864864864865
PTPN1	179.19117647058823
GRB14	243.60714285714286
PTPN2	271.97872340425533
SNX2	109.47058823529412
SNX4	122.7
EPS8	143.26829268292684
SOCS3	204.4527027027027
XRCC6	138.896
FER	308.76190476190476
HIST3H3	150.80519480519482
CALM2	130.2
CDC25A	223.2212389380531
CEACAM1	232.51612903225808
ATP5C1	83.9047619047619
SGSM2	104.77777777777777
HOXC10	340.0769230769231
S100A7	192.8
ALCAM	159.11111111111111
CMTM8	397.6666666666667
SOCS5	273.5121951219512
SH3BGRL3	433.6666666666667
KRT8	174.88333333333333
KRT17	172.33333333333334
MT-CO2	80.51282051282051
AMH	169.0625
SNRPD2	207.96825396825398
CAMLG	132.975
PIK3C2B	181.0677966101695
RIPK1	172.30769230769232
MAP3K14	236.80281690140845
SH2D3A	211.55555555555554
DOK2	237.0754716981132
SCAMP1	130.2608695652174
SCAMP3	312.125
TNK2	206.0
EPPK1	201.28571428571428
DEGS1	217.25
AGTR1	205.53846153846155
A2A284	448.0
RUTBC1	124.57142857142857
SH2D1A	181.75
APBB3	167.5185185185185
APBA3	204.6
RET	283.875
HSPA1A	141.54666666666665
P0DOX5	143.0
LAMP1	389.14285714285717
S100A4	142.84
ATP5F1C	97.23076923076923
NUMB	253.01030927835052
RGS4	217.1
BMX	287.1212121212121
STAT2	66.33583489681051
LRP1	108.3076923076923
SLA	251.3658536585366
FKBP5	94.04672897196262
RAPGEF1	275.8
EEA1	124.82608695652173
Q53FC7	128.03508771929825
TNS3	320.9
IGH@	166.83333333333334
DOK6	140.3793103448276
CLNK	168.90697674418604
NUDCD3	72.69491525423729
TNS4	260.1212121212121
SH2D3C	265.6
Q8TCD0	158.83333333333334
DOK4	193.16666666666666
HDAC7	200.06299212598427
RIN2	217.45454545454547
RUBCN	146.55555555555554
APBB2	182.93548387096774
MAP3K3	238.44565217391303
SH2D2A	229.2391304347826
SH2B1	214.44827586206895
CISH	235.23636363636365
ITSN2	101.53086419753086
DOK5	98.37037037037037
STAP2	310.6666666666667
APPL1	144.12
SH2B3	263.8333333333333
NUMBL	187.85714285714286
AGO2	190.33333333333334
AIFM1	96.72549019607843
AKAP12	228.25
AKAP17A	250.35
APEX1	197.79775280898878
ARFGEF1	125.45454545454545
ARHGEF5	215.33333333333334
ATP2B4	242.3939393939394
ATP6AP1	124.66666666666667
ATP6V0A1	100.20408163265306
ATP6V0A2	99.26530612244898
ATP6V0A4	102.2
ATP6V0B	87.44186046511628
ATP6V0C	86.85840707964601
ATP6V0D1	98.4
ATP6V0D2	100.56470588235294
ATP6V0E1	83.15584415584415
ATP6V0E2	93.96666666666667
ATP6V1A	104.87755102040816
ATP6V1B1	96.265625
ATP6V1B2	106.0
ATP6V1C1	95.484375
ATP6V1C2	110.16417910447761
ATP6V1D	94.54285714285714
ATP6V1E1	97.6376811594203
ATP6V1E2	85.87301587301587
ATP6V1F	91.36363636363636
ATP6V1G1	107.2089552238806
ATP6V1G2	91.41379310344827
ATP6V1G3	91.06896551724138
ATR	149.23880597014926
BABAM2	256.89130434782606
BTBD18	481.5
BZW2	416.75
CD58	373.44444444444446
CD63	136.1578947368421
CEBPZ	197.0
CNOT9	217.76190476190476
CNTF	139.25862068965517
CSF2	257.7818181818182
CSF3	172.31666666666666
CSH1	158.73529411764707
CSH2	159.46031746031747
CSTA	76.54838709677419
CTF1	155.58
CYLC2	152.0909090909091
CYTH2	303.1875
DAZL	126.5
DCBLD2	145.625
DHCR24	681.6666666666666
DHX9	220.25384615384615
DKFZP686B23205	239.45454545454547
DNAJA2	227.0
DOP1B	788.0
DSG2	124.875
DUSP3	227.25
E2F4	192.65714285714284
EDNRA	235.19298245614036
EIF4G2	186.9607843137255
EPN3	204.0
ERCC1	206.92307692307693
FAM83B	683.3333333333334
FAM98A	174.0
FKBP8	147.3090909090909
GABRA3	115.04166666666667
GAREM1	381.4
GH1	181.73563218390805
GH2	189.3452380952381
GOT1	163.0
GPER1	394.4375
GPM6B	248.16666666666666
GPRC5A	564.5
GPRC5B	347.0
HEMGN	259.0
HMGB2	140.78333333333333
HSD11B1	47.19230769230769
HSP90B1	157.00440528634363
HSPA2	151.2987012987013
HSPB1	207.1818181818182
HTR3A	92.0
IFNA1	186.17441860465115
IFNA10	184.1829268292683
IFNA13	157.7037037037037
IFNA14	191.97674418604652
IFNA16	186.59756097560975
IFNA17	185.28395061728395
IFNA2	195.91304347826087
IFNA21	180.21428571428572
IFNA4	183.13253012048193
IFNA5	180.21428571428572
IFNA6	192.5185185185185
IFNA7	190.0731707317073
IFNA8	182.51190476190476
IFNB1	197.73584905660377
IFNE	168.03846153846155
IFNG	215.63063063063063
IFNK	181.01785714285714
IFNL1	160.21153846153845
IFNL2	125.875
IFNL3	127.875
IFNW1	165.30188679245282
IL10	180.77011494252875
IL11	148.50943396226415
IL13	211.40540540540542
IL15	187.16417910447763
IL17D	150.8909090909091
IL19	136.09803921568627
IL20	134.6530612244898
IL21	183.38028169014083
IL22	175.1
IL23A	217.1340206185567
IL4	211.32380952380953
IL5	236.87209302325581
IL7	199.2941176470588
IL9	184.12727272727273
ILF2	219.14285714285714
IPCEF1	204.875
IPO7	185.6451612903226
IQSEC1	269.3333333333333
JAK1	170.89565217391305
LEP	153.36708860759492
LIF	162.46428571428572
LINGO1	176.2608695652174
LMBR1	182.16666666666666
LPAR3	197.7478260869565
MAP2K2	249.288
MAP3K12	191.92
MAPKAPK3	191.39622641509433
MARS	132.82608695652175
MAS1	208.4
MIF	157.14705882352942
MPV17	179.85714285714286
MRPL10	111.95
MRPL9	113.86138613861387
NCAM1	150.34920634920636
NDN	126.29850746268657
NDUFA9	123.32352941176471
NELL1	269.125
NLRP10	316.0
NOSIP	198.42857142857142
NOTCH3	193.70408163265307
NUCKS1	309.25
OSM	154.1904761904762
PDAP1	355.8
PID1	239.0
PIK3R5	250.33870967741936
PIK3R6	265.5357142857143
PLAU	199.859649122807
PLCB1	149.6326530612245
PLCB2	146.92708333333334
PLCB4	151.64444444444445
PPARGC1A	175.53846153846155
PPM1A	223.33333333333334
PPM1F	187.43333333333334
PRDX1	171.40540540540542
PRSS42P	788.0
PTGS2	277.0408163265306
RAB3A	84.25352112676056
RIN1	208.44827586206895
ROR1	218.22222222222223
RPL14	177.4247311827957
RPL17	193.71764705882353
RPL22	197.0
RPL38	193.72955974842768
RPLP2	204.55194805194805
RPS15	172.55172413793105
RXFP3	360.3529411764706
SERPINB12	410.0
SESN2	136.2923076923077
SH3GLB1	111.23076923076923
SH3GLB2	191.34375
SMG1	207.51162790697674
SRRM4	122.0625
STAMBP	155.92105263157896
SUPT5H	154.71764705882353
TAF4	218.06849315068493
TBRG4	151.42857142857142
TCIRG1	115.66292134831461
THPO	215.76271186440678
TLR4	231.08661417322836
TOP1	232.05882352941177
TRHDE	453.0
TRPV1	350.875
TSLP	139.39583333333334
UBE2D1	170.9309090909091
UBE2D2	124.80459770114942
UBE2D3	132.08670520231215
UBE2V2	188.85263157894738
UCHL1	339.8611111111111
UFL1	231.06666666666666
USP34	196.45454545454547
USP6NL	317.6
USP8	273.75555555555553
VRK1	236.10526315789474
YBX1	208.2901023890785
ZFYVE28	440.2857142857143
ZNF516	279.15384615384613
ZPR1	263.2307692307692
GPC4	64.38461538461539
PRMT1	159.41095890410958
FGFR1	198.75903614457832
NRP1	117.60317460317461
CXCL13	185.76470588235293
RPS19	173.6122448979592
PTX3	48.69230769230769
GPC3	81.34848484848484
FGFRL1	80.75
API5	108.75
NGFR	193.73170731707316
FLRT2	67.0909090909091
FLRT3	119.65217391304348
FLRT1	82.625
FLT1	209.8108108108108
FLT3	186.2134831460674
FRS2	238.0467289719626
HOXB7	256.3703703703704
INSRR	220.51282051282053
KLB	328.5111111111111
NFATC4	157.44897959183675
TYRO3	304.92
NPHS1	235.4047619047619
TRPV4	276.258064516129
GRAP	266.48214285714283
SH2B2	220.8653846153846
SLAMF1	103.22727272727273
TRAT1	300.57142857142856
SKAP1	266.57894736842104
NEDD9	195.56043956043956
CNTNAP1	335.61538461538464
CD226	196.83333333333334
PTPRA	230.61764705882354
CNTN1	133.02702702702703
PTPN5	199.07692307692307
EPHA8	105.42424242424242
ACP1	160.85
CNN1	121.43478260869566
IL2RB	187.26708074534162
CTNND2	182.1
YTHDC1	150.25454545454545
PTPRE	283.7368421052632
TRPC6	114.3076923076923
BCL3	207.5188679245283
MS4A1	162.04255319148936
FCER2	305.42857142857144
CTLA4	254.91304347826087
SNX26	689.5
HTR6	252.8235294117647
CD48	114.05263157894737
FLOT2	154.76190476190476
MAG	137.5
NMT1	189.52631578947367
ADD2	349.0
THY1	158.66666666666666
CNN3	369.0
FLOT1	153.64285714285714
FNBP4	194.5
BAG4	89.61538461538461
DTX3	139.54166666666666
EFS	220.73170731707316
RTN4	131.45098039215685
MED14	194.41509433962264
TRIM39	162.40625
ORC1	207.8793103448276
ARHGAP32	263.0625
TULP1	429.2
PPP1R12A	175.7450980392157
TCAP	107.77941176470588
FANCA	225.1267605633803
ASAP2	291.42857142857144
HNRNPR	239.92523364485982
GSTZ1	289.5
PRICKLE3	302.5625
EXTL3	506.6666666666667
AIRE	367.5652173913044
SNX3	243.0
SLC24A1	534.1666666666666
NOS1AP	104.33333333333333
SEMA7A	278.6111111111111
CDKL5	388.6666666666667
DLGAP3	215.02631578947367
HEXA	245.57142857142858
C6	173.61111111111111
GNS	571.2857142857143
GCFC2	235.17910447761193
XRCC1	257.8536585365854
CAST	249.29166666666666
PAX7	211.72222222222223
PAX3	231.26666666666668
CNTFR	124.49350649350649
POLD1	235.5142857142857
PTPN4	268.94736842105266
CDC27	239.5511811023622
HOXC8	161.27826086956523
FCGR2C	229.92592592592592
NKX2-1	287.25714285714287
MKI67	252.2
LRBA	546.5
BRCA2	169.46153846153845
CYP4F2	175.175
RPP38	235.64406779661016
GUCY2D	94.0
FOXF2	317.75
AKAP6	336.22222222222223
PDIA2	328.0
SHROOM2	673.0
LTBP2	471.8
SNX17	302.6363636363636
CSMD2	490.4
RIMS1	110.57692307692308
RP1L1	424.4
DOCK3	432.64285714285717
NBEA	222.14285714285714
RIN3	150.5
NELFB	242.8082191780822
DNASE1L2	546.5
DLX4	452.8125
SCARF2	503.0
PRMT6	103.04615384615384
ASB16	299.4166666666667
VPS13A	553.3333333333334
GAD1	241.44
C7ORF25	130.0
TRAIP	203.9090909090909
APOL5	628.0
PRX	354.1666666666667
TDRD1	141.84
GPR63	697.0
DUSP15	613.875
C8ORF33	116.61363636363636
ISG20L2	198.35714285714286
MEPE	468.54545454545456
TULP4	282.6521739130435
CELSR3	105.85714285714286
SELENON	643.6
DLGAP2	184.73170731707316
GABBR1	244.18965517241378
BAZ2A	254.19230769230768
TSKS	342.85714285714283
DDX41	291.55882352941177
DKKL1	330.6666666666667
HCN2	475.8333333333333
BRPF3	564.6666666666666
KMT2B	241.41176470588235
SNX12	341.1111111111111
RIMS2	196.76470588235293
EPB41L3	181.02941176470588
HCN4	182.375
WNK2	333.59090909090907
MAP4K5	304.0
SNX8	304.9166666666667
GPR45	339.4
NFS1	192.46666666666667
ABLIM2	282.8125
ABLIM3	248.28571428571428
AGAP2	293.11764705882354
ARHGAP33	258.0952380952381
CAPN2	209.14705882352942
CASR	305.61538461538464
CD22	189.3186813186813
CD244	115.13333333333334
CD84	89.06666666666666
CDK5R1	197.02272727272728
CHRNA7	203.45454545454547
CLEC4E	248.54545454545453
CLEC6A	302.0
CRMP1	105.62626262626263
DAB1	159.35353535353536
DPYSL2	128.59375
DPYSL3	165.74074074074073
DPYSL5	119.08695652173913
ELMO1	193.83064516129033
EPHA1	171.15555555555557
EPHA3	226.34782608695653
EPHA5	161.69444444444446
EPHA6	166.02857142857144
EPHA7	175.75
FARP2	249.75
FCER1A	200.64615384615385
FYB2	316.75
IL1B	234.63725490196077
KCNA5	199.04761904761904
KIRREL1	265.19354838709677
LRP8	123.41304347826087
MAP3K11	234.90196078431373
MAPK8IP3	167.59375
MPIG6B	269.7
MS4A2	210.2325581395349
NGEF	176.49019607843138
NPHS2	235.21428571428572
PDE4D	283.09090909090907
PLXNA1	120.33333333333333
PLXNA2	94.17307692307692
PLXNA3	120.20754716981132
PLXNA4	112.57777777777778
PRAM1	212.23076923076923
PTPN13	240.43243243243242
PTPN21	160.82758620689654
RBFOX2	199.41860465116278
RUNX3	276.7881355932203
S1PR1	350.7142857142857
SEMA3A	132.0
SH2D1B	172.31034482758622
SLAMF7	78.58333333333333
SMO	277.5238095238095
TDGF1	174.11764705882354
TRPV6	282.4
TSNAX	135.92
UHRF2	270.54545454545456
UNC5B	273.22222222222223
UNC5C	267.53333333333336
VLDLR	171.5
CTSL1	54.1
CD1D	99.65789473684211
HLA-DMA	124.60606060606061
CTSF	160.6315789473684
TMEM60	71.52272727272727
SEC22A	55.55238095238095
SMIM1	90.33333333333333
TMEM243	106.18604651162791
POMGNT1	132.58333333333334
TMEM97	87.78688524590164
UPK2	69.25
SLC35B1	148.1764705882353
PLP1	80.62068965517241
TMEM254	117.58536585365853
FXYD6	92.3157894736842
CMTM7	83.80434782608695
CLDN19	86.04477611940298
EDDM3B	85.9047619047619
C14orf180	98.97826086956522
PTCH1	226.14634146341464
TMEM120B	96.07142857142857
PLPP4	89.8125
PGA4	52.90909090909091
E9KL44	135.6
HADHA	72.35714285714286
CTSB	124.32142857142857
NFYC	154.5982905982906
SEC24A	110.67326732673267
SEC24B	117.61224489795919
SEC24C	106.12941176470588
SEC24D	111.54
NFYA	163.35338345864662
CIITA	247.50704225352112
CTSS	140.54166666666666
HFE	100.81818181818181
LGMN	108.84210526315789
NFYB	142.2
RFXANK	157.24137931034483
RFXAP	109.91304347826087
SAR1B	117.73134328358209
SEC31A	122.92405063291139
ADAM12	196.19148936170214
KPNB1	160.74814814814815
GTF3C1	119.9074074074074
LTBP1	116.71428571428571
A8K6G4	57.0
MT-RNR2	245.91666666666666
TMEM219	76.0
PTPRH	236.45454545454547
IFNAR1	188.81730769230768
CSF3R	127.36470588235294
LIME1	107.13725490196079
LAX1	248.0
ARHGAP17	254.2
TUB	375.6111111111111
DEF6	192.67741935483872
KIR2DL3	83.3932584269663
C1QTNF2	94.0
NFKBID	117.46218487394958
TRIM35	144.89795918367346
UBAP2	114.42857142857143
CTDSP1	139.1304347826087
FAM166B	116.0
RORB	176.10638297872342
ASB9	186.9090909090909
LZTS2	106.01731601731602
MLF1	115.28260869565217
PTPRM	109.63157894736842
F5GZM7	176.0
CDKAL1	308.0
CD52	115.03225806451613
CD7	181.47619047619048
FCMR	125.88235294117646
PTPRCAP	103.06666666666666
SGMS1	329.3529411764706
SMPD1	213.73170731707316
SOCS2	235.6984126984127
STAP1	212.8
TCF3	164.68
UGCG	323.625
ACP5	202.875
CTNNBL1	225.94387755102042
ABCF3	44.91304347826087
GET3	46.266666666666666
NCS1	85.51724137931035
PEPD	108.75
POU2F2	175.79041916167665
POU2F1	156.49392712550608
EPAS1	200.4121212121212
MAP3K1	207.67460317460316
LY6G6F	549.0
FAM124B	153.10294117647058
USP2	161.85271317829458
KCTD6	178.9777777777778
TGM5	53.2
TRIM43	122.07142857142857
CREBRF	205.54545454545453
STAC3	83.0
DNCI1	124.36363636363636
B0QZE7	83.85897435897436
ZNHIT1	195.7
CPNE6	177.6
A1BG	122.36363636363636
ATP5F1B	134.1358024691358
PDHB	114.72727272727273
PKM	235.6727272727273
RPS2	155.67741935483872
MSH2	228.20408163265307
HADHB	157.05882352941177
FLAD1	166.47619047619048
OLIG1	166.8709677419355
DOCK7	241.1
PHAX	179.80833333333334
TRIM36	169.96808510638297
AGAP1	71.58823529411765
ARTN	256.29411764705884
GFRA1	296.51851851851853
GFRA2	262.72727272727275
GFRA3	249.68571428571428
GFRA4	268.65625
NRTN	249.9142857142857
PSPN	249.88571428571427
TIA1	228.5344827586207
ERBB2IP	179.31578947368422
TOB1	164.55882352941177
ACPP	204.5
HDLBP	155.0
TNS2	92.61971830985915
B4DYC6	57.98969072164948
A8K1F4	118.50602409638554
AARSD1	91.1304347826087
ADGRB1	172.72727272727272
BCAR3	104.80434782608695
BAIAP3	105.25
GLCE	122.27272727272727
CYP17A1	225.42105263157896
PSAP	221.17241379310346
ANXA6	99.42857142857143
IARS1	83.55555555555556
POLD2	238.98947368421054
CLCN6	406.6666666666667
IL13RA2	133.3578947368421
SH2D5	229.5
SUPT6H	200.3030303030303
Q7Z3Y4	65.83333333333333
UNC45B	219.5
TTC9B	358.0
PRDM14	124.35443037974683
TCEAL2	358.0
CACYBP	87.75641025641026
MTCH1	379.25
GMPR2	513.0
PSMC3IP	249.21621621621622
KLK5	123.5
UTP18	134.3
SYMPK	225.04424778761063
ATF1	170.06194690265488
CDK8	176.21875
CPNE3	220.6
CRHR2	235.3
DKFZP434N181	76.95555555555555
ELAVL1	223.17543859649123
HES1	191.24324324324326
HES5	240.92307692307693
HEY1	138.6067415730337
HEY2	167.625
NOTCH4	202.5593220338983
OSMR	98.65753424657534
SRPK1	158.52892561983472
STOM	70.52475247524752
STOML3	79.85714285714286
YBX3	200.9
MPDZ	116.63157894736842
SPRED2	117.75
PTPRU	278.25
PLCE1	120.82022471910112
CSF2RA	192.1238095238095
HSH2D	175.57894736842104
TNS1	212.4
CHEK1	195.59677419354838
ADAM8	126.76923076923077
SNAI2	215.41379310344828
AGTR2	338.3333333333333
RASA4	162.14285714285714
FLYWCH1	197.6
C1QBP	160.7017543859649
EBF1	126.38194444444444
JUNB	202.65693430656935
LGALS3BP	113.61764705882354
PDF	236.0
SLC25A5	213.02173913043478
SSR1	180.9090909090909
TFAP2C	140.48717948717947
TPTE	259.7826086956522
MST1R	376.48
CD72	171.6
CALD1	181.9090909090909
DRD4	291.4166666666667
BAT2	159.5
SNTA1	107.29032258064517
BCL2A1	211.890625
DTX1	281.075
SIGLEC7	224.33333333333334
NEU3	646.5
MERTK	212.15384615384616
PDE6G	258.72727272727275
RALGPS1	327.0
MTA3	168.64646464646464
KHDRBS2	121.32
SHKBP1	288.6666666666667
JUB	237.375
NPM1	187.13807531380752
SYP	81.82978723404256
PNRC1	215.35294117647058
ADA	261.46666666666664
MYG1	92.0
VPS37C	131.27142857142857
ANKRD23	164.94736842105263
NUTM2F	149.94736842105263
EFHC2	111.66326530612245
MEI4	81.86486486486487
PRR22	178.96
TRIB3	147.76190476190476
TBC1D3G	295.875
TBC1D3B	295.875
SF3A2	226.2964824120603
BTG1	195.6206896551724
CPSF7	222.95833333333334
MED19	192.69791666666666
SPATA2L	258.1666666666667
CCDC28B	138.375
ZNF474	116.79310344827586
PLEKHA7	178.88888888888889
GGN	212.77777777777777
KIAA0408	196.42857142857142
PHETA1	225.13333333333333
ZBTB12	367.6666666666667
RNF208	184.47058823529412
PRR5-ARHGAP8	290.25
SNRNP200	228.36453201970443
A6XND8	1019.0
FAM22F	362.0
C9JIR5	765.0
C9JTL3	130.42307692307693
ND4	501.0
J3KNK4	1019.0
TCERG1	204.64285714285714
ZBTB7B	186.54545454545453
RGL2	228.20833333333334
CASC3	222.12140575079871
EIF3D	202.25274725274724
TSPAN2	147.73529411764707
BRD4	202.390625
CUTA	418.0
PHACTR2	636.3333333333334
FOXH1	135.289156626506
CELF2	477.6666666666667
NADK	302.77777777777777
GPANK1	151.72413793103448
HP	172.95454545454547
AGT	186.9468085106383
APCS	210.72
AHSG	190.6153846153846
GC	172.6875
FTH1	185.94
MT-ND4	122.671875
MT-ATP8	103.31818181818181
HMGN2	501.54545454545456
FABP1	264.61538461538464
H1-0	216.1153846153846
BPGM	124.6842105263158
FH	144.66666666666666
ESD	330.0
COX6A1	73.28571428571429
DARS1	177.57692307692307
ZNF32	256.2307692307692
RYR1	189.11428571428573
UBA1	169.9
ALAS2	273.3333333333333
RPL13	199.03243243243244
CRYBB3	275.0
ECHS1	110.3076923076923
CKS2	225.40540540540542
ELK3	307.5
CASP2	162.43283582089552
HELZ	457.0
SLC1A2	346.3333333333333
ID4	266.1363636363636
LEPR	149.4271844660194
PRRC2A	151.55172413793105
KCNQ1	241.38095238095238
AFF2	594.5
C21ORF58	509.3333333333333
IL5RA	176.93333333333334
CD164	159.97058823529412
E2F2	195.94915254237287
LY6D	210.0
ITIH4	298.0
PON2	543.0
SS18	280.5625
HMGN3	221.7058823529412
MYLK	206.6140350877193
DBN1	123.25581395348837
UGP2	221.6
TMEM128	114.29508196721312
ZMAT1	196.2608695652174
SH3D19	139.625
ZNF311	801.6666666666666
WDR44	522.0
Q5JUE6	1019.0
PLEKHS1	354.5
Q5T189	168.26315789473685
Q5VYR6	231.0
HCTP4	420.0
ARL6IP4	140.27777777777777
LOC51064	289.0
HIBCH	1019.0
FLJ13052	342.2
PIK3AP1	312.8095238095238
KIAA1549L	687.5
USP53	303.125
ABI3BP	221.33333333333334
DKFZP451F1115	667.75
STK32C	706.0
AEBP1	373.6666666666667
HOMEZ	125.82352941176471
ASXL1	289.3333333333333
TCEAL8	315.0
RPUSD2	524.5
WDFY3	215.11111111111111
DOCK4	294.55555555555554
THEMIS	373.3333333333333
RNF10	208.77777777777777
METTL27	168.36666666666667
PACRGL	204.1818181818182
MYRIP	232.0
LMX1A	319.5
SOCS4	228.0909090909091
TFG	118.04347826086956
DDX17	272.32142857142856
RAB1C	263.6
RAB8B	141.0344827586207
EXTL1	241.85714285714286
KHSRP	217.27659574468086
GCDH	201.36363636363637
FOXJ1	148.5909090909091
KCNN1	377.14285714285717
KCNB2	134.33333333333334
PRG4	1019.0
SLCO2A1	591.0
RIT1	175.63636363636363
SNAPC3	170.57575757575756
ZF6	602.5
PEX13	105.82089552238806
ZF30	1019.0
TNPO1	175.51785714285714
NKD2	229.8125
MSI2	270.44444444444446
RBM33	1019.0
DNAJA3	216.96363636363637
ZNF274	160.1290322580645
FUBP3	182.7
Q96ID7	512.5
NAP1L5	160.06666666666666
MIA2	222.94736842105263
PNMA5	133.3939393939394
PANX2	336.4
NR1H4	180.97727272727272
CRBN	217.1578947368421
SPEN	254.92105263157896
RIT2	219.52631578947367
ZKSCAN3	271.27272727272725
UQCC2	147.375
GRIP2	246.6
STRADB	191.08333333333334
NIF3L1	101.0
CHRD	148.6883116883117
PTPN23	236.28571428571428
HIPK3	186.55882352941177
AUNIP	329.7142857142857
ECT2	249.47222222222223
MYOZ1	163.17948717948718
DROSHA	326.8125
KCNH7	289.0
EURL	604.5
BICRA	499.875
SLC23A1	294.96666666666664
PNMA2	159.47619047619048
SNX7	268.93333333333334
POMP	192.34883720930233
AKAP2	551.8571428571429
GSTK1	100.72413793103448
AP4S1	174.3125
PCDHB5	108.94520547945206
ATP8	292.5
FUSION	878.5
SLX1A	163.64406779661016
SLX1B	200.71428571428572
BASH	382.3333333333333
BTLA	354.6
CD33	192.86111111111111
CD47	170.1086956521739
ERLIN2	349.18518518518516
FCERI	524.4285714285714
GGA3	172.46511627906978
HCST	263.57894736842104
HEXB	280.35714285714283
IL10RA	131.14912280701753
IL11RA	124.3974358974359
IL13RA1	139.54651162790697
IL15RA	149.67073170731706
IL18	227.12280701754386
IL1A	230.82926829268294
IL20RA	138.8170731707317
KL	284.1296296296296
KRT33B	123.63888888888889
KRT83	156.92857142857142
LIFR	150.91463414634146
MPL	150.8684210526316
ROS1	323.375
SCIMP	502.0
SIRPA	240.96153846153845
SPRY3	158.56756756756758
UCKL1	209.0
VEGF	403.1111111111111
VEGFR1	479.85714285714283
VPS37B	185.25
ZNF106	427.6666666666667
TIE1	285.2352941176471
ANGPTL1	66.0
TNIP2	375.09090909090907
CIB1	101.67391304347827
SORBS1	123.10714285714286
MICAL1	170.06666666666666
